"nombreComunidad","fecha","positivos"
"Extremadura","10/07/2020","45"
"Extremadura","11/07/2020","17"
"Extremadura","12/07/2020","12"
"Extremadura","13/07/2020","12"
"Extremadura","14/07/2020","3"
"Extremadura","15/07/2020","8"
"Extremadura","16/07/2020","0"
"Castilla Leon","31/01/2020","0"
"Castilla Leon","01/02/2020","0"
"Castilla Leon","02/02/2020","0"
"Castilla Leon","03/02/2020","1"
"Castilla Leon","04/02/2020","1"
"Castilla Leon","05/02/2020","1"
"Castilla Leon","06/02/2020","0"
"Castilla Leon","07/02/2020","1"
"Castilla Leon","08/02/2020","0"
"Castilla Leon","09/02/2020","0"
"Castilla Leon","10/02/2020","1"
"Castilla Leon","11/02/2020","1"
"Castilla Leon","12/02/2020","2"
"Castilla Leon","13/02/2020","3"
"Castilla Leon","14/02/2020","1"
"Castilla Leon","15/02/2020","0"
"Castilla Leon","16/02/2020","0"
"Castilla Leon","17/02/2020","0"
"Castilla Leon","18/02/2020","1"
"Castilla Leon","19/02/2020","1"
"Castilla Leon","20/02/2020","3"
"Castilla Leon","21/02/2020","5"
"Castilla Leon","22/02/2020","2"
"Castilla Leon","23/02/2020","5"
"Castilla Leon","24/02/2020","5"
"Castilla Leon","25/02/2020","6"
"Castilla Leon","26/02/2020","8"
"Castilla Leon","27/02/2020","7"
"Castilla Leon","28/02/2020","11"
"Castilla Leon","29/02/2020","10"
"Castilla Leon","01/03/2020","32"
"Castilla Leon","02/03/2020","44"
"Castilla Leon","03/03/2020","29"
"Castilla Leon","04/03/2020","35"
"Castilla Leon","05/03/2020","55"
"Castilla Leon","06/03/2020","57"
"Castilla Leon","07/03/2020","83"
"Castilla Leon","08/03/2020","80"
"Castilla Leon","09/03/2020","167"
"Castilla Leon","10/03/2020","213"
"Castilla Leon","11/03/2020","257"
"Castilla Leon","12/03/2020","344"
"Castilla Leon","13/03/2020","505"
"Castilla Leon","14/03/2020","521"
"Castilla Leon","15/03/2020","538"
"Castilla Leon","16/03/2020","779"
"Castilla Leon","17/03/2020","730"
"Castilla Leon","18/03/2020","815"
"Castilla Leon","19/03/2020","866"
"Castilla Leon","20/03/2020","954"
"Castilla Leon","21/03/2020","765"
"Castilla Leon","22/03/2020","707"
"Castilla Leon","23/03/2020","769"
"Castilla Leon","24/03/2020","664"
"Castilla Leon","25/03/2020","694"
"Castilla Leon","26/03/2020","555"
"Castilla Leon","27/03/2020","524"
"Castilla Leon","28/03/2020","523"
"Castilla Leon","29/03/2020","423"
"Castilla Leon","30/03/2020","496"
"Castilla Leon","31/03/2020","399"
"Castilla Leon","01/04/2020","561"
"Castilla Leon","02/04/2020","518"
"Castilla Leon","03/04/2020","566"
"Castilla Leon","04/04/2020","569"
"Castilla Leon","05/04/2020","390"
"Castilla Leon","06/04/2020","594"
"Castilla Leon","07/04/2020","429"
"Castilla Leon","08/04/2020","507"
"Castilla Leon","09/04/2020","537"
"Castilla Leon","10/04/2020","558"
"Castilla Leon","11/04/2020","481"
"Castilla Leon","12/04/2020","326"
"Castilla Leon","13/04/2020","511"
"Castilla Leon","14/04/2020","460"
"Castilla Leon","15/04/2020","342"
"Castilla Leon","16/04/2020","297"
"Castilla Leon","17/04/2020","204"
"Castilla Leon","18/04/2020","171"
"Castilla Leon","19/04/2020","217"
"Castilla Leon","20/04/2020","260"
"Castilla Leon","21/04/2020","278"
"Castilla Leon","22/04/2020","255"
"Castilla Leon","23/04/2020","212"
"Castilla Leon","24/04/2020","292"
"Castilla Leon","25/04/2020","139"
"Castilla Leon","26/04/2020","108"
"Castilla Leon","27/04/2020","132"
"Castilla Leon","28/04/2020","323"
"Castilla Leon","29/04/2020","244"
"Castilla Leon","30/04/2020","235"
"Castilla Leon","01/05/2020","336"
"Castilla Leon","02/05/2020","344"
"Castilla Leon","03/05/2020","113"
"Castilla Leon","04/05/2020","92"
"Castilla Leon","05/05/2020","43"
"Castilla Leon","06/05/2020","27"
"Castilla Leon","07/05/2020","30"
"Castilla Leon","08/05/2020","30"
"Castilla Leon","09/05/2020","14"
"Castilla Leon","10/05/2020","12"
"Castilla Leon","11/05/2020","27"
"Castilla Leon","12/05/2020","34"
"Castilla Leon","13/05/2020","57"
"Castilla Leon","14/05/2020","39"
"Castilla Leon","15/05/2020","35"
"Castilla Leon","16/05/2020","30"
"Castilla Leon","17/05/2020","5"
"Castilla Leon","18/05/2020","32"
"Castilla Leon","19/05/2020","35"
"Castilla Leon","20/05/2020","27"
"Castilla Leon","21/05/2020","39"
"Castilla Leon","22/05/2020","40"
"Castilla Leon","23/05/2020","16"
"Castilla Leon","24/05/2020","12"
"Castilla Leon","25/05/2020","34"
"Castilla Leon","26/05/2020","46"
"Castilla Leon","27/05/2020","25"
"Castilla Leon","28/05/2020","44"
"Castilla Leon","29/05/2020","42"
"Castilla Leon","30/05/2020","36"
"Castilla Leon","31/05/2020","19"
"Castilla Leon","01/06/2020","28"
"Castilla Leon","02/06/2020","19"
"Castilla Leon","03/06/2020","27"
"Castilla Leon","04/06/2020","27"
"Castilla Leon","05/06/2020","36"
"Castilla Leon","06/06/2020","12"
"Castilla Leon","07/06/2020","12"
"Castilla Leon","08/06/2020","34"
"Castilla Leon","09/06/2020","26"
"Castilla Leon","10/06/2020","18"
"Castilla Leon","11/06/2020","17"
"Castilla Leon","12/06/2020","21"
"Castilla Leon","13/06/2020","12"
"Castilla Leon","14/06/2020","7"
"Castilla Leon","15/06/2020","15"
"Castilla Leon","16/06/2020","41"
"Castilla Leon","17/06/2020","18"
"Castilla Leon","18/06/2020","11"
"Castilla Leon","19/06/2020","14"
"Castilla Leon","20/06/2020","15"
"Castilla Leon","21/06/2020","7"
"Castilla Leon","22/06/2020","14"
"Castilla Leon","23/06/2020","30"
"Castilla Leon","24/06/2020","14"
"Castilla Leon","25/06/2020","15"
"Castilla Leon","26/06/2020","16"
"Castilla Leon","27/06/2020","13"
"Castilla Leon","28/06/2020","5"
"Castilla Leon","29/06/2020","11"
"Castilla Leon","30/06/2020","13"
"Castilla Leon","01/07/2020","10"
"Castilla Leon","02/07/2020","9"
"Castilla Leon","03/07/2020","12"
"Castilla Leon","04/07/2020","7"
"Castilla Leon","05/07/2020","3"
"Castilla Leon","06/07/2020","9"
"Castilla Leon","07/07/2020","10"
"Castilla Leon","08/07/2020","11"
"Castilla Leon","09/07/2020","7"
"Castilla Leon","10/07/2020","15"
"Castilla Leon","11/07/2020","12"
"Castilla Leon","12/07/2020","6"
"Castilla Leon","13/07/2020","21"
"Castilla Leon","14/07/2020","14"
"Castilla Leon","15/07/2020","5"
"Castilla Leon","16/07/2020","3"
"Valencia","31/01/2020","4"
"Valencia","01/02/2020","2"
"Valencia","02/02/2020","0"
"Valencia","03/02/2020","5"
"Valencia","04/02/2020","1"
"Valencia","05/02/2020","3"
"Valencia","06/02/2020","2"
"Valencia","07/02/2020","1"
"Valencia","08/02/2020","0"
"Valencia","09/02/2020","0"
"Valencia","10/02/2020","4"
"Valencia","11/02/2020","1"
"Valencia","12/02/2020","1"
"Valencia","13/02/2020","2"
"Valencia","14/02/2020","2"
"Valencia","15/02/2020","4"
"Valencia","16/02/2020","1"
"Valencia","17/02/2020","5"
"Valencia","18/02/2020","2"
"Valencia","19/02/2020","2"
"Valencia","20/02/2020","6"
"Valencia","21/02/2020","3"
"Valencia","22/02/2020","2"
"Valencia","23/02/2020","5"
"Valencia","24/02/2020","15"
"Valencia","25/02/2020","10"
"Valencia","26/02/2020","9"
"Valencia","27/02/2020","15"
"Valencia","28/02/2020","28"
"Valencia","29/02/2020","17"
"Valencia","01/03/2020","44"
"Valencia","02/03/2020","46"
"Valencia","03/03/2020","37"
"Valencia","04/03/2020","37"
"Valencia","05/03/2020","56"
"Valencia","06/03/2020","78"
"Valencia","07/03/2020","80"
"Valencia","08/03/2020","118"
"Valencia","09/03/2020","186"
"Valencia","10/03/2020","305"
"Valencia","11/03/2020","294"
"Valencia","12/03/2020","389"
"Valencia","13/03/2020","498"
"Valencia","14/03/2020","496"
"Valencia","15/03/2020","529"
"Valencia","16/03/2020","633"
"Valencia","17/03/2020","558"
"Valencia","18/03/2020","534"
"Valencia","19/03/2020","495"
"Valencia","20/03/2020","572"
"Valencia","21/03/2020","452"
"Valencia","22/03/2020","397"
"Valencia","23/03/2020","485"
"Valencia","24/03/2020","339"
"Valencia","25/03/2020","411"
"Valencia","26/03/2020","309"
"Valencia","27/03/2020","333"
"Valencia","28/03/2020","245"
"Valencia","29/03/2020","217"
"Valencia","30/03/2020","256"
"Valencia","31/03/2020","181"
"Valencia","01/04/2020","240"
"Valencia","02/04/2020","217"
"Valencia","03/04/2020","215"
"Valencia","04/04/2020","142"
"Valencia","05/04/2020","122"
"Valencia","06/04/2020","180"
"Valencia","07/04/2020","171"
"Valencia","08/04/2020","170"
"Valencia","09/04/2020","173"
"Valencia","10/04/2020","141"
"Valencia","11/04/2020","133"
"Valencia","12/04/2020","83"
"Valencia","13/04/2020","99"
"Valencia","14/04/2020","98"
"Valencia","15/04/2020","151"
"Valencia","16/04/2020","130"
"Valencia","17/04/2020","157"
"Valencia","18/04/2020","198"
"Valencia","19/04/2020","71"
"Valencia","20/04/2020","71"
"Valencia","21/04/2020","178"
"Valencia","22/04/2020","156"
"Valencia","23/04/2020","191"
"Valencia","24/04/2020","230"
"Valencia","25/04/2020","106"
"Valencia","26/04/2020","38"
"Valencia","27/04/2020","51"
"Valencia","28/04/2020","120"
"Valencia","29/04/2020","138"
"Valencia","30/04/2020","114"
"Valencia","01/05/2020","94"
"Valencia","02/05/2020","110"
"Valencia","03/05/2020","45"
"Valencia","04/05/2020","28"
"Valencia","05/05/2020","20"
"Valencia","06/05/2020","15"
"Valencia","07/05/2020","13"
"Valencia","08/05/2020","12"
"Valencia","09/05/2020","8"
"Valencia","10/05/2020","8"
"Valencia","11/05/2020","21"
"Valencia","12/05/2020","18"
"Valencia","13/05/2020","12"
"Valencia","14/05/2020","19"
"Valencia","15/05/2020","13"
"Valencia","16/05/2020","8"
"Valencia","17/05/2020","7"
"Valencia","18/05/2020","10"
"Valencia","19/05/2020","13"
"Valencia","20/05/2020","14"
"Valencia","21/05/2020","7"
"Valencia","22/05/2020","17"
"Valencia","23/05/2020","7"
"Valencia","24/05/2020","10"
"Valencia","25/05/2020","5"
"Valencia","26/05/2020","13"
"Valencia","27/05/2020","16"
"Valencia","28/05/2020","9"
"Valencia","29/05/2020","8"
"Valencia","30/05/2020","5"
"Valencia","31/05/2020","7"
"Valencia","01/06/2020","13"
"Valencia","02/06/2020","19"
"Valencia","03/06/2020","11"
"Valencia","04/06/2020","9"
"Valencia","05/06/2020","8"
"Valencia","06/06/2020","8"
"Valencia","07/06/2020","7"
"Valencia","08/06/2020","5"
"Valencia","09/06/2020","8"
"Valencia","10/06/2020","3"
"Valencia","11/06/2020","10"
"Valencia","12/06/2020","11"
"Valencia","13/06/2020","3"
"Valencia","14/06/2020","1"
"Valencia","15/06/2020","11"
"Valencia","16/06/2020","10"
"Valencia","17/06/2020","8"
"Valencia","18/06/2020","8"
"Valencia","19/06/2020","10"
"Valencia","20/06/2020","5"
"Valencia","21/06/2020","9"
"Valencia","22/06/2020","7"
"Valencia","23/06/2020","11"
"Valencia","24/06/2020","6"
"Valencia","25/06/2020","7"
"Valencia","26/06/2020","12"
"Valencia","27/06/2020","13"
"Valencia","28/06/2020","13"
"Valencia","29/06/2020","17"
"Valencia","30/06/2020","16"
"Valencia","01/07/2020","19"
"Valencia","02/07/2020","20"
"Valencia","03/07/2020","13"
"Valencia","04/07/2020","6"
"Valencia","05/07/2020","10"
"Valencia","06/07/2020","17"
"Valencia","07/07/2020","21"
"Valencia","08/07/2020","24"
"Valencia","09/07/2020","18"
"Valencia","10/07/2020","24"
"Valencia","11/07/2020","21"
"Valencia","12/07/2020","8"
"Valencia","13/07/2020","13"
"Valencia","14/07/2020","14"
"Valencia","15/07/2020","17"
"Valencia","16/07/2020","12"
"Ceuta","31/01/2020","0"
"Ceuta","01/02/2020","0"
"Ceuta","02/02/2020","0"
"Ceuta","03/02/2020","0"
"Ceuta","04/02/2020","0"
"Ceuta","05/02/2020","1"
"Ceuta","06/02/2020","0"
"Ceuta","07/02/2020","0"
"Ceuta","08/02/2020","0"
"Ceuta","09/02/2020","0"
"Ceuta","10/02/2020","0"
"Ceuta","11/02/2020","0"
"Ceuta","12/02/2020","0"
"Ceuta","13/02/2020","1"
"Ceuta","14/02/2020","0"
"Ceuta","15/02/2020","0"
"Ceuta","16/02/2020","0"
"Ceuta","17/02/2020","0"
"Ceuta","18/02/2020","0"
"Ceuta","19/02/2020","0"
"Ceuta","20/02/2020","0"
"Ceuta","21/02/2020","0"
"Ceuta","22/02/2020","0"
"Ceuta","23/02/2020","0"
"Ceuta","24/02/2020","0"
"Ceuta","25/02/2020","0"
"Ceuta","26/02/2020","0"
"Ceuta","27/02/2020","0"
"Ceuta","28/02/2020","0"
"Ceuta","29/02/2020","0"
"Ceuta","01/03/2020","0"
"Ceuta","02/03/2020","0"
"Ceuta","03/03/2020","2"
"Ceuta","04/03/2020","0"
"Ceuta","05/03/2020","1"
"Ceuta","06/03/2020","0"
"Ceuta","07/03/2020","0"
"Ceuta","08/03/2020","1"
"Ceuta","09/03/2020","1"
"Ceuta","10/03/2020","1"
"Ceuta","11/03/2020","3"
"Ceuta","12/03/2020","1"
"Ceuta","13/03/2020","6"
"Ceuta","14/03/2020","4"
"Ceuta","15/03/2020","2"
"Ceuta","16/03/2020","6"
"Ceuta","17/03/2020","5"
"Ceuta","18/03/2020","6"
"Ceuta","19/03/2020","5"
"Ceuta","20/03/2020","7"
"Ceuta","21/03/2020","7"
"Ceuta","22/03/2020","7"
"Ceuta","23/03/2020","9"
"Ceuta","24/03/2020","8"
"Ceuta","25/03/2020","9"
"Ceuta","26/03/2020","5"
"Ceuta","27/03/2020","2"
"Ceuta","28/03/2020","5"
"Ceuta","29/03/2020","7"
"Ceuta","30/03/2020","5"
"Ceuta","31/03/2020","2"
"Ceuta","01/04/2020","8"
"Ceuta","02/04/2020","2"
"Ceuta","03/04/2020","2"
"Ceuta","04/04/2020","2"
"Ceuta","05/04/2020","2"
"Ceuta","06/04/2020","3"
"Ceuta","07/04/2020","2"
"Ceuta","08/04/2020","1"
"Ceuta","09/04/2020","3"
"Ceuta","10/04/2020","1"
"Ceuta","11/04/2020","2"
"Ceuta","12/04/2020","0"
"Ceuta","13/04/2020","2"
"Ceuta","14/04/2020","0"
"Ceuta","15/04/2020","0"
"Ceuta","16/04/2020","1"
"Ceuta","17/04/2020","1"
"Ceuta","18/04/2020","1"
"Ceuta","19/04/2020","0"
"Ceuta","20/04/2020","1"
"Ceuta","21/04/2020","2"
"Ceuta","22/04/2020","3"
"Ceuta","23/04/2020","3"
"Ceuta","24/04/2020","1"
"Ceuta","25/04/2020","1"
"Ceuta","26/04/2020","0"
"Ceuta","27/04/2020","1"
"Ceuta","28/04/2020","2"
"Ceuta","29/04/2020","4"
"Ceuta","30/04/2020","0"
"Ceuta","01/05/2020","1"
"Ceuta","02/05/2020","2"
"Ceuta","03/05/2020","0"
"Ceuta","04/05/2020","0"
"Ceuta","05/05/2020","0"
"Ceuta","06/05/2020","1"
"Ceuta","07/05/2020","1"
"Ceuta","08/05/2020","0"
"Ceuta","09/05/2020","0"
"Ceuta","10/05/2020","0"
"Ceuta","11/05/2020","1"
"Ceuta","12/05/2020","2"
"Ceuta","13/05/2020","0"
"Ceuta","14/05/2020","0"
"Ceuta","15/05/2020","0"
"Ceuta","16/05/2020","1"
"Ceuta","17/05/2020","0"
"Ceuta","18/05/2020","2"
"Ceuta","19/05/2020","3"
"Ceuta","20/05/2020","1"
"Ceuta","21/05/2020","1"
"Ceuta","22/05/2020","0"
"Ceuta","23/05/2020","5"
"Ceuta","24/05/2020","2"
"Ceuta","25/05/2020","5"
"Ceuta","26/05/2020","1"
"Ceuta","27/05/2020","2"
"Ceuta","28/05/2020","5"
"Ceuta","29/05/2020","2"
"Ceuta","30/05/2020","3"
"Ceuta","31/05/2020","1"
"Ceuta","01/06/2020","4"
"Ceuta","02/06/2020","2"
"Ceuta","03/06/2020","4"
"Ceuta","04/06/2020","0"
"Ceuta","05/06/2020","0"
"Ceuta","06/06/2020","0"
"Ceuta","07/06/2020","0"
"Ceuta","08/06/2020","0"
"Ceuta","09/06/2020","0"
"Ceuta","10/06/2020","0"
"Ceuta","11/06/2020","0"
"Ceuta","12/06/2020","0"
"Ceuta","13/06/2020","0"
"Ceuta","14/06/2020","0"
"Ceuta","15/06/2020","0"
"Ceuta","16/06/2020","0"
"Ceuta","17/06/2020","0"
"Ceuta","18/06/2020","0"
"Ceuta","19/06/2020","0"
"Ceuta","20/06/2020","0"
"Ceuta","21/06/2020","0"
"Ceuta","22/06/2020","0"
"Ceuta","23/06/2020","0"
"Ceuta","24/06/2020","0"
"Ceuta","25/06/2020","0"
"Ceuta","26/06/2020","0"
"Ceuta","27/06/2020","0"
"Ceuta","28/06/2020","0"
"Ceuta","29/06/2020","0"
"Ceuta","30/06/2020","0"
"Ceuta","01/07/2020","0"
"Ceuta","02/07/2020","0"
"Ceuta","03/07/2020","0"
"Ceuta","04/07/2020","0"
"Ceuta","05/07/2020","0"
"Ceuta","06/07/2020","0"
"Ceuta","07/07/2020","0"
"Ceuta","08/07/2020","0"
"Ceuta","09/07/2020","0"
"Ceuta","10/07/2020","0"
"Ceuta","11/07/2020","0"
"Ceuta","12/07/2020","0"
"Ceuta","13/07/2020","0"
"Ceuta","14/07/2020","1"
"Ceuta","15/07/2020","0"
"Ceuta","16/07/2020","0"
